iter	Logloss
716	0.06664133276
717	0.06661914902
718	0.0665966188
719	0.06656896361
720	0.0665522204
721	0.06654024001
722	0.06648877227
723	0.06645429189
724	0.06642947285
725	0.06641977105
726	0.06638863773
727	0.06636711326
728	0.06634560396
729	0.06633796886
730	0.06631790368
731	0.06631269573
732	0.06629515466
733	0.06625238139
734	0.06624370842
735	0.06621688589
736	0.06619548976
737	0.06616939828
738	0.06613995871
739	0.06611746926
740	0.0661006765
741	0.06607353499
742	0.06605685737
743	0.06603763042
744	0.0660310869
745	0.06600987091
746	0.065977673
747	0.06594088575
748	0.06591824102
749	0.06589147588
750	0.06587134391
751	0.06585673523
752	0.06585257228
753	0.06583677542
754	0.0657817582
755	0.06575469878
756	0.06574023977
757	0.06573291384
758	0.06570672275
759	0.06568338098
760	0.06565158495
761	0.06562978373
762	0.06561379416
763	0.06558676977
764	0.06555771662
765	0.06553914277
766	0.06548518602
767	0.06543686168
768	0.06542009557
769	0.06538453504
770	0.06536535828
771	0.06534009889
772	0.06532222363
773	0.06529454175
774	0.06527753418
775	0.06525465557
776	0.06522863602
777	0.06521212646
778	0.06519638471
779	0.06516653224
780	0.06516078541
781	0.06515473351
782	0.06514742789
783	0.06513691189
784	0.06512649844
785	0.06510414207
786	0.06508179103
787	0.06504851806
788	0.06503237531
789	0.0650168558
790	0.06500825206
791	0.0650030895
792	0.06499559662
793	0.06498874581
794	0.06497900557
795	0.0649655156
796	0.06489160374
797	0.06486606112
798	0.06484361532
799	0.06483338628
800	0.06482870121
801	0.06480589869
802	0.06478960086
803	0.0647709999
804	0.0647436448
805	0.06467326062
806	0.06465491414
807	0.06462350927
808	0.06460423466
809	0.06457731319
810	0.0645629166
811	0.0645439946
812	0.06450404722
813	0.06446970267
814	0.06444445036
815	0.06442665332
816	0.06442269939
817	0.06441617068
818	0.06439284221
819	0.06436857934
820	0.06434765297
821	0.06433074926
822	0.06430267225
823	0.06428826723
824	0.06426683693
825	0.06423955777
826	0.06421985246
827	0.06420333987
828	0.06417770081
829	0.0641571565
830	0.06413609753
831	0.064104646
832	0.06407178274
833	0.06405727453
834	0.06402609223
835	0.06401672823
836	0.0639635228
837	0.06394019256
838	0.06390958798
839	0.06389499896
840	0.06387312912
841	0.0638494183
842	0.06384100611
843	0.06379787661
844	0.06376793516
845	0.06375785907
846	0.06374184809
847	0.06373776202
848	0.06373171508
849	0.06372281842
850	0.06370504009
851	0.06369183032
852	0.06367417708
853	0.06365795319
854	0.06363686004
855	0.06362292395
856	0.06360690754
857	0.06359769086
858	0.06356470897
859	0.06352550773
860	0.06349918851
861	0.06346779947
862	0.0634305046
863	0.06341248675
864	0.06339771608
865	0.06335740838
866	0.06333029194
867	0.06330769027
868	0.06328525271
869	0.06326972666
870	0.06325712023
871	0.06324826657
872	0.06321897964
873	0.0631985739
874	0.06318366802
875	0.06317392474
876	0.06316716897
877	0.0631549511
878	0.06314716937
879	0.0631336394
880	0.06311432793
881	0.06308069137
882	0.06305617802
883	0.06303315208
884	0.06300970612
885	0.0629841973
886	0.06296543601
887	0.06293813281
888	0.06290700456
889	0.0628875059
890	0.06287142209
891	0.06285313378
892	0.06282717176
893	0.06280263781
894	0.06277677374
895	0.06275646396
896	0.06274943228
897	0.0627248032
898	0.0627152656
899	0.06270016016
900	0.06267915723
901	0.06266918738
902	0.06265976541
903	0.06261667128
904	0.06260207448
905	0.06257845722
906	0.06255416394
907	0.06252843728
908	0.06250490511
909	0.06249137319
910	0.06247417343
911	0.06245749999
912	0.06243351245
913	0.06241774472
914	0.0623747892
915	0.06235444445
916	0.06233756705
917	0.06232193195
918	0.06228516371
919	0.06224963664
920	0.0622325574
921	0.06220320192
922	0.06218478332
923	0.06215114564
924	0.06213707103
925	0.06212258771
926	0.06210299539
927	0.06206971362
928	0.06203382275
929	0.06200554922
930	0.06198607856
931	0.06194458787
932	0.06192712367
933	0.06190696046
934	0.0618998192
935	0.06188737778
936	0.06188227146
937	0.06185474313
938	0.06183950992
939	0.06181800315
940	0.06180889239
941	0.06178403153
942	0.06177147822
943	0.06175072604
944	0.06173450896
945	0.0617072036
946	0.06168414255
947	0.06165812652
948	0.06163043615
949	0.06161005386
950	0.06158276066
951	0.06156851556
952	0.06153089617
953	0.06149280127
954	0.06148207936
955	0.06144490918
956	0.06142679691
957	0.06140049826
958	0.06137861148
959	0.06136115214
960	0.06133425145
961	0.06130874493
962	0.06129716964
963	0.06127575296
964	0.06126457754
965	0.06124498188
966	0.06124106124
967	0.06122475822
968	0.06121685003
969	0.06121074353
970	0.06120093595
971	0.06119261474
972	0.0611890599
973	0.06118061978
974	0.06117245916
975	0.0611526614
976	0.06113084826
977	0.06112108867
978	0.06110435489
979	0.06107364978
980	0.06105232774
981	0.06103259495
982	0.06101820715
983	0.06099524469
984	0.06097819693
985	0.06095075315
986	0.06093254986
987	0.06091655594
988	0.06090712426
989	0.06089443822
990	0.06087675491
991	0.06087063091
992	0.06084917941
993	0.06084101071
994	0.06082835769
995	0.06082308901
996	0.0608092866
997	0.06080438608
998	0.06077772801
999	0.06075645282
